account_id,month,delinquency_bucket,balance
ACCT01637,11,Current,2115.91
ACCT01638,11,Current,4844.91
ACCT01639,11,Current,5101.38
ACCT01640,11,Current,3829.1
ACCT01641,11,ChargeOff,468.63
ACCT01642,11,Current,6383.11
ACCT01643,11,Current,1746.98
ACCT01644,11,Current,543.68
ACCT01645,11,Current,5391.5
ACCT01646,11,Current,2541.62
ACCT01647,11,Current,2865.42
ACCT01648,11,Current,2307.23
ACCT01649,11,Current,6967.19
ACCT01650,11,Current,2326.1
ACCT01651,11,Current,2048.0
ACCT01652,11,Current,3437.47
ACCT01653,11,90DPD,2213.73
ACCT01654,11,Current,2601.7
ACCT01655,11,Current,890.01
ACCT01656,11,Current,1372.0
ACCT01657,11,Current,3830.46
ACCT01658,11,Current,9586.23
ACCT01659,11,Current,585.9
ACCT01660,11,Current,1320.8
ACCT01661,11,Current,5327.98
ACCT01662,11,Current,5534.7
ACCT01663,11,Current,7858.88
ACCT01664,11,Current,2146.09
ACCT01665,11,Current,4497.29
ACCT01666,11,Current,1524.5
ACCT01667,11,Current,1523.07
ACCT01668,11,Current,3166.86
ACCT01669,11,Current,4612.55
ACCT01670,11,Current,2986.95
ACCT01671,11,Current,6251.34
ACCT01672,11,Current,2423.51
ACCT01673,11,Current,3361.28
ACCT01674,11,Current,7889.68
ACCT01675,11,ChargeOff,6718.97
ACCT01676,11,Current,2461.48
ACCT01677,11,Current,6049.43
ACCT01678,11,Current,2537.99
ACCT01679,11,ChargeOff,790.93
ACCT01680,11,Current,5693.38
ACCT01681,11,ChargeOff,1545.17
ACCT01682,11,Current,4426.52
ACCT01683,11,Current,5007.44
ACCT01684,11,Current,2478.09
ACCT01685,11,Current,1425.33
ACCT01686,11,Current,3246.39
ACCT01687,11,Current,7388.71
ACCT01688,11,Current,5231.95
ACCT01689,11,ChargeOff,5496.26
ACCT01690,11,ChargeOff,598.1
ACCT01691,11,Current,7257.53
ACCT01692,11,Current,1007.03
ACCT01693,11,Current,4307.24
ACCT01694,11,Current,3617.41
ACCT01695,11,Current,2672.92
ACCT01696,11,Current,2757.65
ACCT01697,11,Current,730.45
ACCT01698,11,Current,228.08
ACCT01699,11,Current,4834.18
ACCT01700,11,Current,8935.52
ACCT01701,11,ChargeOff,3881.01
ACCT01702,11,Current,5957.91
ACCT01703,11,60DPD,5226.7
ACCT01704,11,Current,551.49
ACCT01705,11,ChargeOff,1976.75
ACCT01706,11,Current,2812.77
ACCT01707,11,Current,6656.46
ACCT01708,11,Current,4194.98
ACCT01709,11,Current,5602.2
ACCT01710,11,Current,7419.43
ACCT01711,11,Current,6144.22
ACCT01712,11,Current,12370.79
ACCT01713,11,30DPD,6069.09
ACCT01714,11,Current,5778.63
ACCT01715,11,Current,7262.5
ACCT01716,11,Current,6376.68
ACCT01717,11,ChargeOff,6792.33
ACCT01718,11,Current,7099.51
ACCT01719,11,Current,5450.82
ACCT01720,11,Current,5925.73
ACCT01721,11,30DPD,4692.08
ACCT01722,11,Current,6729.22
ACCT01723,11,Current,4587.02
ACCT01724,11,Current,7895.36
ACCT01725,11,ChargeOff,7213.39
ACCT01726,11,Current,8407.97
ACCT01727,11,Current,2697.65
ACCT01728,11,Current,5248.75
ACCT01729,11,Current,5925.94
ACCT01730,11,Current,7477.39
ACCT01731,11,ChargeOff,7731.26
ACCT01732,11,Current,5632.72
ACCT01733,11,90DPD,4299.21
ACCT01734,11,Current,1303.72
ACCT01735,11,Current,7314.14
ACCT01736,11,Current,2868.57
ACCT01737,11,60DPD,4798.18
ACCT01738,11,Current,7272.12
ACCT01739,11,ChargeOff,3335.84
ACCT01740,11,Current,2313.97
ACCT01741,11,Current,1965.87
ACCT01742,11,Current,5746.56
ACCT01743,11,Current,3554.32
ACCT01744,11,Current,1081.07
ACCT01745,11,Current,5455.75
ACCT01746,11,Current,2284.45
ACCT01747,11,Current,9599.35
ACCT01748,11,30DPD,2962.57
ACCT01749,11,90DPD,2098.93
ACCT01750,11,60DPD,738.51
ACCT01751,11,90DPD,5429.95
ACCT01752,11,Current,2828.24
ACCT01753,11,Current,6574.09
ACCT01754,11,Current,3577.78
ACCT01755,11,30DPD,3030.55
ACCT01756,11,Current,2828.5
ACCT01757,11,Current,3859.67
ACCT01758,11,Current,9725.89
ACCT01759,11,Current,1987.01
ACCT01760,11,ChargeOff,8408.08
ACCT01761,11,Current,2978.6
ACCT01762,11,Current,893.73
ACCT01763,11,30DPD,2582.56
ACCT01764,11,Current,751.89
ACCT01765,11,Current,5876.34
ACCT01766,11,Current,3887.51
ACCT01767,11,Current,3103.38
ACCT01768,11,Current,5258.66
ACCT01769,11,Current,6818.23
ACCT01770,11,Current,6154.7
ACCT01771,11,Current,7070.7
ACCT01772,11,Current,7793.03
ACCT01773,11,Current,9164.4
ACCT01774,11,Current,6872.6
ACCT01775,11,Current,3095.03
ACCT01776,11,Current,7799.72
ACCT01777,11,30DPD,733.07
ACCT01778,11,Current,6264.62
ACCT01779,11,Current,8259.53
ACCT01780,11,Current,721.79
ACCT01781,11,Current,6483.23
ACCT01782,11,Current,5615.07
ACCT01783,11,30DPD,1775.46
ACCT01784,11,Current,6044.69
ACCT01785,11,Current,8100.66
ACCT01786,11,Current,7575.62
ACCT01787,11,ChargeOff,1831.84
ACCT01788,11,Current,3207.05
ACCT01789,11,Current,4603.32
ACCT01790,11,Current,1805.78
ACCT01791,11,30DPD,3927.8
ACCT01792,11,90DPD,376.84
ACCT01793,11,Current,1481.85
ACCT01794,11,ChargeOff,7636.69
ACCT01795,11,30DPD,5652.0
ACCT01796,11,Current,6628.02
ACCT01797,11,Current,5581.95
ACCT01798,11,Current,4429.37
ACCT01799,11,Current,3014.94
ACCT01800,11,Current,257.69
ACCT01801,11,Current,1466.23
ACCT01802,11,Current,2278.81
ACCT01803,11,Current,1630.24
ACCT01804,11,Current,221.36
ACCT01805,11,Current,1232.34
ACCT01806,11,Current,5767.38
ACCT01807,11,Current,5638.41
ACCT01808,11,Current,9438.67
ACCT01809,11,Current,8502.8
ACCT01810,11,Current,4886.44
ACCT01811,11,Current,1532.9
ACCT01812,11,Current,7564.81
ACCT01813,11,60DPD,563.85
ACCT01814,11,Current,3495.32
ACCT01815,11,Current,3629.11
ACCT01816,11,60DPD,3475.86
ACCT01817,11,Current,3771.68
ACCT01818,11,60DPD,9337.12
ACCT01819,11,Current,5996.78
ACCT01820,11,Current,5775.05
ACCT01821,11,Current,8335.16
ACCT01822,11,Current,4781.66
ACCT01823,11,Current,394.85
ACCT01824,11,ChargeOff,7416.56
ACCT01825,11,Current,4917.41
ACCT01826,11,Current,2082.44
ACCT01827,11,Current,2888.31
ACCT01828,11,Current,7768.0
ACCT01829,11,Current,6997.75
ACCT01830,11,Current,5468.68
ACCT01831,11,ChargeOff,9299.43
ACCT01832,11,Current,4338.0
ACCT01833,11,30DPD,4391.48
ACCT01834,11,ChargeOff,2648.04
ACCT01835,11,Current,3975.55
ACCT01836,11,30DPD,5213.47
ACCT01837,11,Current,456.67
ACCT01838,11,Current,6158.36
ACCT01839,11,Current,2344.94
ACCT01840,11,Current,9758.3
ACCT01841,11,Current,4217.19
ACCT01842,11,Current,4365.87
ACCT01843,11,Current,6497.45
ACCT01844,11,Current,11085.82
ACCT01845,11,Current,4395.98
ACCT01846,11,30DPD,8709.17
ACCT01847,11,Current,4923.27
ACCT01848,11,60DPD,2067.03
ACCT01849,11,Current,2425.14
ACCT01850,11,30DPD,3632.56
ACCT01851,11,ChargeOff,3520.33
ACCT01852,11,Current,2782.4
ACCT01853,11,Current,2808.75
ACCT01854,11,Current,5878.58
ACCT01855,11,ChargeOff,3454.37
ACCT01856,11,Current,7812.5
ACCT01857,11,Current,4307.15
ACCT01858,11,60DPD,4755.91
ACCT01859,11,ChargeOff,1094.68
ACCT01860,11,Current,3525.79
ACCT01861,11,ChargeOff,617.65
ACCT01862,11,ChargeOff,10203.47
ACCT01863,11,90DPD,3117.76
ACCT01864,11,Current,5861.78
ACCT01865,11,Current,2835.47
ACCT01866,11,Current,4646.43
ACCT01867,11,Current,2288.27
ACCT01868,11,Current,3216.11
ACCT01869,11,Current,3987.25
ACCT01870,11,Current,3812.1
ACCT01871,11,Current,1768.08
ACCT01872,11,ChargeOff,1850.52
ACCT01873,11,ChargeOff,1985.8
ACCT01874,11,Current,8596.55
ACCT01875,11,Current,3654.77
ACCT01876,11,Current,154.34
ACCT01877,11,Current,10158.05
ACCT01878,11,Current,338.52
ACCT01879,11,ChargeOff,5091.31
ACCT01880,11,Current,4701.69
ACCT01881,11,Current,6896.33
ACCT01882,11,Current,6831.65
ACCT01883,11,ChargeOff,4517.38
ACCT01884,11,90DPD,7631.36
ACCT01885,11,30DPD,536.86
ACCT01886,11,Current,7197.26
ACCT01887,11,Current,7024.23
ACCT01888,11,Current,9839.2
ACCT01889,11,Current,2509.42
ACCT01890,11,Current,1279.27
ACCT01891,11,90DPD,4670.22
ACCT01892,11,Current,4605.46
ACCT01893,11,Current,4743.47
ACCT01894,11,Current,8646.63
ACCT01895,11,Current,6227.34
ACCT01896,11,30DPD,2922.78
ACCT01897,11,Current,3530.75
ACCT01898,11,Current,1254.41
ACCT01899,11,Current,1394.97
ACCT01900,11,Current,1042.73
ACCT01901,11,Current,7838.63
ACCT01902,11,60DPD,5904.48
ACCT01903,11,Current,4115.22
ACCT01904,11,Current,3434.99
ACCT01905,11,30DPD,6162.07
ACCT01906,11,Current,7680.13
ACCT01907,11,Current,9638.91
ACCT01908,11,Current,4973.03
ACCT01909,11,Current,8078.51
ACCT01910,11,Current,5298.45
ACCT01911,11,Current,5981.98
ACCT01912,11,Current,9406.38
ACCT01913,11,Current,2462.92
ACCT01914,11,90DPD,4885.15
ACCT01915,11,Current,3003.52
ACCT01916,11,Current,4071.26
ACCT01917,11,60DPD,4439.4
ACCT01918,11,Current,7560.17
ACCT01919,11,Current,4573.97
ACCT01920,11,Current,1447.85
ACCT01921,11,Current,7715.19
ACCT01922,11,ChargeOff,3725.39
ACCT01923,11,Current,8799.0
ACCT01924,11,ChargeOff,2314.27
ACCT01925,11,ChargeOff,5180.49
ACCT01926,11,Current,6221.75
ACCT01927,11,Current,6207.94
ACCT01928,11,Current,1810.06
ACCT01929,11,Current,5888.35
ACCT01930,11,60DPD,4384.28
ACCT01931,11,ChargeOff,6184.82
ACCT01932,11,Current,4689.31
ACCT01933,11,30DPD,452.05
ACCT01934,11,Current,4915.01
ACCT01935,11,Current,3138.05
ACCT01936,11,30DPD,2720.8
ACCT01937,11,Current,6115.48
ACCT01938,11,Current,3790.89
ACCT01939,11,Current,976.25
ACCT01940,11,Current,796.52
ACCT01941,11,Current,1957.31
ACCT01942,11,Current,1542.65
ACCT01943,11,Current,5594.25
ACCT01944,11,Current,1543.36
ACCT01945,11,Current,8529.24
ACCT01946,11,Current,1948.94
ACCT01947,11,Current,1553.15
ACCT01948,11,Current,7144.36
ACCT01949,11,Current,2392.51
ACCT01950,11,Current,4907.04
ACCT01951,11,Current,7254.73
ACCT01952,11,Current,9027.54
ACCT01953,11,Current,5428.6
ACCT01954,11,Current,706.2
ACCT01955,11,ChargeOff,5850.24
ACCT01956,11,Current,9866.54
ACCT01957,11,30DPD,8520.93
ACCT01958,11,Current,924.87
ACCT01959,11,Current,4261.37
ACCT01960,11,Current,2921.86
ACCT01961,11,Current,931.08
ACCT01962,11,Current,7814.54
ACCT01963,11,Current,2673.74
ACCT01964,11,Current,3977.01
ACCT01965,11,Current,839.55
ACCT01966,11,Current,5040.54
ACCT01967,11,Current,1538.45
ACCT01968,11,Current,3100.93
ACCT01969,11,30DPD,1173.9
ACCT01970,11,ChargeOff,10971.21
ACCT01971,11,ChargeOff,2478.94
ACCT01972,11,Current,6168.95
ACCT01973,11,ChargeOff,2289.37
ACCT01974,11,Current,806.68
ACCT01975,11,Current,1218.6
ACCT01976,11,Current,476.9
ACCT01977,11,ChargeOff,2091.39
ACCT01978,11,Current,3217.7
ACCT01979,11,Current,7945.51
ACCT01980,11,30DPD,718.8
ACCT01981,11,90DPD,2671.32
ACCT01982,11,Current,6105.56
ACCT01983,11,Current,1714.66
ACCT01984,11,Current,3019.15
ACCT01985,11,Current,691.27
ACCT01986,11,Current,2275.6
ACCT01987,11,Current,4643.54
ACCT01988,11,ChargeOff,12177.85
ACCT01989,11,Current,7702.85
ACCT01990,11,90DPD,7854.54
ACCT01991,11,Current,2584.74
ACCT01992,11,Current,874.06
ACCT01993,11,Current,3393.46
ACCT01994,11,Current,2287.0
ACCT01995,11,Current,180.46
ACCT01996,11,Current,1002.14
ACCT01997,11,Current,2711.75
ACCT01998,11,Current,2456.51
ACCT01999,11,Current,1982.03
ACCT00000,12,90DPD,7931.73
ACCT00001,12,Current,2954.55
ACCT00002,12,Current,7497.15
ACCT00003,12,Current,4854.92
ACCT00004,12,Current,1049.94
ACCT00005,12,Current,5919.78
ACCT00006,12,Current,4935.04
ACCT00007,12,Current,924.4
ACCT00008,12,Current,1568.63
ACCT00009,12,Current,7503.61
ACCT00010,12,ChargeOff,478.23
ACCT00011,12,ChargeOff,4458.97
ACCT00012,12,Current,1421.52
ACCT00013,12,Current,3620.63
ACCT00014,12,Current,3926.73
ACCT00015,12,Current,3879.43
ACCT00016,12,60DPD,2503.81
ACCT00017,12,Current,383.93
ACCT00018,12,ChargeOff,6982.67
ACCT00019,12,90DPD,5183.67
ACCT00020,12,Current,5742.91
ACCT00021,12,Current,1316.86
ACCT00022,12,30DPD,187.46
ACCT00023,12,ChargeOff,2524.95
ACCT00024,12,Current,4067.71
ACCT00025,12,Current,3799.33
ACCT00026,12,Current,7790.84
ACCT00027,12,Current,3645.73
ACCT00028,12,Current,4240.11
ACCT00029,12,Current,5459.61
ACCT00030,12,30DPD,371.23
ACCT00031,12,Current,4010.3
ACCT00032,12,30DPD,2349.0
ACCT00033,12,Current,2774.07
ACCT00034,12,Current,753.56
ACCT00035,12,60DPD,9483.96
ACCT00036,12,Current,8406.95
ACCT00037,12,Current,383.58
ACCT00038,12,Current,4358.38
ACCT00039,12,ChargeOff,7003.0
ACCT00040,12,Current,2496.57
ACCT00041,12,30DPD,4647.32
ACCT00042,12,Current,5805.48
ACCT00043,12,Current,6701.57
ACCT00044,12,90DPD,8578.85
ACCT00045,12,30DPD,471.6
ACCT00046,12,Current,3553.82
ACCT00047,12,Current,6881.38
ACCT00048,12,Current,1198.18
ACCT00049,12,Current,4619.23
ACCT00050,12,Current,5769.11
ACCT00051,12,Current,241.27
ACCT00052,12,Current,3196.25
ACCT00053,12,Current,7397.4
ACCT00054,12,Current,2335.93
ACCT00055,12,ChargeOff,5906.37
ACCT00056,12,Current,7141.87
ACCT00057,12,Current,3606.41
ACCT00058,12,Current,1328.72
ACCT00059,12,Current,557.29
ACCT00060,12,Current,9912.58
ACCT00061,12,Current,2381.97
ACCT00062,12,Current,2577.88
ACCT00063,12,Current,683.58
ACCT00064,12,Current,5432.32
ACCT00065,12,60DPD,7872.29
ACCT00066,12,Current,3235.86
ACCT00067,12,30DPD,8050.09
ACCT00068,12,30DPD,2975.25
ACCT00069,12,Current,5168.53
ACCT00070,12,Current,6494.72
ACCT00071,12,30DPD,3299.2
ACCT00072,12,Current,2224.62
ACCT00073,12,Current,6890.23
ACCT00074,12,Current,2767.09
ACCT00075,12,ChargeOff,5994.58
ACCT00076,12,30DPD,10477.8
ACCT00077,12,Current,1474.2
ACCT00078,12,Current,2853.1
ACCT00079,12,Current,356.79
ACCT00080,12,Current,2542.4
ACCT00081,12,Current,2420.07
ACCT00082,12,Current,3665.03
ACCT00083,12,30DPD,2439.76
ACCT00084,12,Current,5008.56
ACCT00085,12,Current,1615.19
ACCT00086,12,90DPD,3222.17
ACCT00087,12,Current,3505.78
ACCT00088,12,Current,4773.9
ACCT00089,12,60DPD,3581.09
ACCT00090,12,Current,3504.66
ACCT00091,12,Current,6195.3
ACCT00092,12,Current,5002.48
ACCT00093,12,Current,1781.58
ACCT00094,12,Current,9068.92
ACCT00095,12,ChargeOff,3975.57
ACCT00096,12,Current,480.68
ACCT00097,12,Current,3506.72
ACCT00098,12,90DPD,1736.47
ACCT00099,12,Current,2227.49
ACCT00100,12,Current,5370.79
ACCT00101,12,Current,1801.19
ACCT00102,12,Current,8129.68
ACCT00103,12,Current,7724.58
ACCT00104,12,Current,5091.58
ACCT00105,12,Current,6213.39
ACCT00106,12,Current,4867.08
ACCT00107,12,Current,6077.78
ACCT00108,12,Current,3356.74
ACCT00109,12,Current,1384.46
ACCT00110,12,Current,4591.9
ACCT00111,12,Current,4446.08
ACCT00112,12,Current,2157.19
ACCT00113,12,Current,4904.66
ACCT00114,12,60DPD,222.62
ACCT00115,12,ChargeOff,9268.29
ACCT00116,12,30DPD,2135.01
ACCT00117,12,Current,421.9
ACCT00118,12,Current,1562.24
ACCT00119,12,ChargeOff,2940.73
ACCT00120,12,Current,1921.12
ACCT00121,12,Current,345.1
ACCT00122,12,Current,1949.33
ACCT00123,12,Current,1354.92
ACCT00124,12,30DPD,2643.23
ACCT00125,12,Current,2321.77
ACCT00126,12,Current,2766.02
ACCT00127,12,Current,2747.91
ACCT00128,12,Current,1001.53
ACCT00129,12,Current,362.32
ACCT00130,12,Current,1631.34
ACCT00131,12,Current,4974.62
ACCT00132,12,ChargeOff,9792.41
ACCT00133,12,60DPD,8667.25
ACCT00134,12,Current,4819.25
ACCT00135,12,Current,3794.19
ACCT00136,12,60DPD,2594.98
ACCT00137,12,Current,4198.07
ACCT00138,12,Current,7377.48
ACCT00139,12,Current,7305.63
ACCT00140,12,ChargeOff,10097.98
ACCT00141,12,60DPD,2815.13
ACCT00142,12,ChargeOff,8544.69
ACCT00143,12,Current,4964.09
ACCT00144,12,Current,2858.69
ACCT00145,12,Current,5393.52
ACCT00146,12,ChargeOff,922.85
ACCT00147,12,Current,7177.32
ACCT00148,12,Current,5526.37
ACCT00149,12,Current,924.34
ACCT00150,12,Current,8496.47
ACCT00151,12,Current,510.75
ACCT00152,12,Current,5332.73
ACCT00153,12,Current,4651.33
ACCT00154,12,Current,4892.6
ACCT00155,12,Current,7040.47
ACCT00156,12,ChargeOff,1320.7
ACCT00157,12,Current,2091.93
ACCT00158,12,Current,4040.46
ACCT00159,12,Current,339.79
ACCT00160,12,Current,3390.2
ACCT00161,12,Current,1913.11
ACCT00162,12,Current,2878.56
ACCT00163,12,Current,4970.35
ACCT00164,12,Current,9719.09
ACCT00165,12,Current,1994.44
ACCT00166,12,90DPD,6349.92
ACCT00167,12,Current,3631.8
ACCT00168,12,Current,1540.05
ACCT00169,12,ChargeOff,5778.82
ACCT00170,12,Current,3120.89
ACCT00171,12,Current,2534.02
ACCT00172,12,Current,4062.56
ACCT00173,12,Current,1818.78
ACCT00174,12,Current,3602.29
ACCT00175,12,ChargeOff,4610.8
ACCT00176,12,ChargeOff,4667.79
ACCT00177,12,ChargeOff,12393.9
ACCT00178,12,Current,1942.85
ACCT00179,12,Current,5836.98
ACCT00180,12,Current,8864.4
ACCT00181,12,Current,9921.05
ACCT00182,12,Current,7226.26
ACCT00183,12,Current,1189.43
ACCT00184,12,Current,3384.7
ACCT00185,12,Current,1714.13
ACCT00186,12,Current,9269.52
ACCT00187,12,Current,5653.92
ACCT00188,12,Current,1652.56
ACCT00189,12,Current,7519.0
ACCT00190,12,Current,888.39
ACCT00191,12,Current,4310.23
ACCT00192,12,30DPD,4763.1
ACCT00193,12,Current,618.07
ACCT00194,12,Current,6534.85
ACCT00195,12,30DPD,5470.23
ACCT00196,12,Current,730.81
ACCT00197,12,Current,5231.68
ACCT00198,12,Current,1716.29
ACCT00199,12,Current,4852.41
ACCT00200,12,Current,1111.75
ACCT00201,12,ChargeOff,12012.76
ACCT00202,12,Current,8457.87
ACCT00203,12,Current,1619.3
ACCT00204,12,Current,3366.0
ACCT00205,12,Current,3885.86
ACCT00206,12,ChargeOff,7523.14
ACCT00207,12,Current,4603.45
ACCT00208,12,Current,1134.45
ACCT00209,12,Current,760.23
ACCT00210,12,30DPD,8376.88
ACCT00211,12,Current,3319.55
ACCT00212,12,30DPD,7952.02
ACCT00213,12,ChargeOff,3771.44
ACCT00214,12,ChargeOff,11819.79
ACCT00215,12,Current,781.78
ACCT00216,12,Current,1314.7
ACCT00217,12,Current,11999.18
ACCT00218,12,Current,8067.15
ACCT00219,12,90DPD,1982.18
ACCT00220,12,Current,3429.18
ACCT00221,12,Current,4302.23
ACCT00222,12,Current,3279.99
ACCT00223,12,Current,1726.59
ACCT00224,12,Current,7045.65
ACCT00225,12,Current,2141.15
ACCT00226,12,Current,7343.14
ACCT00227,12,Current,807.15
ACCT00228,12,Current,423.23
ACCT00229,12,Current,4739.73
ACCT00230,12,Current,3265.67
ACCT00231,12,Current,5254.25
ACCT00232,12,ChargeOff,1408.46
ACCT00233,12,Current,6435.97
ACCT00234,12,ChargeOff,10068.76
ACCT00235,12,Current,12173.93
ACCT00236,12,Current,1114.7
ACCT00237,12,Current,2556.19
ACCT00238,12,90DPD,2870.16
ACCT00239,12,Current,4500.03
ACCT00240,12,Current,2236.15
ACCT00241,12,Current,618.65
ACCT00242,12,Current,3122.97
ACCT00243,12,Current,2330.34
ACCT00244,12,Current,3247.6
ACCT00245,12,Current,2226.54
ACCT00246,12,Current,2353.49
ACCT00247,12,Current,3858.08
ACCT00248,12,Current,4382.67
ACCT00249,12,90DPD,3942.98
ACCT00250,12,Current,4956.31
ACCT00251,12,Current,8216.56
ACCT00252,12,Current,2396.2
ACCT00253,12,Current,4128.44
ACCT00254,12,Current,9030.79
ACCT00255,12,30DPD,4659.07
ACCT00256,12,90DPD,7851.78
ACCT00257,12,Current,5227.21
ACCT00258,12,Current,494.44
ACCT00259,12,Current,4015.6
ACCT00260,12,30DPD,4947.18
ACCT00261,12,90DPD,8744.48
ACCT00262,12,60DPD,5570.42
ACCT00263,12,Current,786.28
ACCT00264,12,ChargeOff,6809.74
ACCT00265,12,Current,1099.48
ACCT00266,12,Current,6637.85
ACCT00267,12,Current,4593.33
ACCT00268,12,Current,5427.73
ACCT00269,12,90DPD,5889.66
ACCT00270,12,Current,5207.53
ACCT00271,12,30DPD,4673.38
ACCT00272,12,Current,5424.24
ACCT00273,12,Current,8663.51
ACCT00274,12,Current,7060.61
ACCT00275,12,Current,331.4
ACCT00276,12,30DPD,3916.27
ACCT00277,12,Current,2586.21
ACCT00278,12,30DPD,8828.04
ACCT00279,12,30DPD,4187.06
ACCT00280,12,Current,3690.32
ACCT00281,12,60DPD,1259.79
ACCT00282,12,Current,3363.07
ACCT00283,12,Current,6222.09
ACCT00284,12,Current,2216.13
ACCT00285,12,Current,972.3
ACCT00286,12,60DPD,9557.77
ACCT00287,12,Current,6418.01
ACCT00288,12,Current,1432.17
ACCT00289,12,Current,2339.48
ACCT00290,12,Current,8377.04
ACCT00291,12,Current,7797.64
ACCT00292,12,ChargeOff,8431.7
ACCT00293,12,Current,2319.93
ACCT00294,12,Current,3030.69
ACCT00295,12,Current,531.1
ACCT00296,12,ChargeOff,7675.18
ACCT00297,12,Current,552.37
ACCT00298,12,ChargeOff,198.51
ACCT00299,12,Current,4513.63
ACCT00300,12,60DPD,8271.4
ACCT00301,12,Current,7678.46
ACCT00302,12,Current,4383.0
ACCT00303,12,Current,5658.07
ACCT00304,12,Current,2934.23
ACCT00305,12,ChargeOff,4644.82
ACCT00306,12,Current,4607.82
ACCT00307,12,Current,2953.55
ACCT00308,12,Current,4090.5
ACCT00309,12,Current,6745.15
ACCT00310,12,Current,8583.72
ACCT00311,12,Current,871.3
ACCT00312,12,Current,2720.28
ACCT00313,12,ChargeOff,1775.39
ACCT00314,12,90DPD,4146.3
ACCT00315,12,Current,2437.45
ACCT00316,12,Current,1426.22
ACCT00317,12,Current,7138.02
ACCT00318,12,Current,3405.43
ACCT00319,12,ChargeOff,10824.36
ACCT00320,12,Current,374.11
ACCT00321,12,30DPD,739.4
ACCT00322,12,90DPD,2850.34
ACCT00323,12,Current,758.93
ACCT00324,12,ChargeOff,2706.3
ACCT00325,12,Current,12154.82
ACCT00326,12,ChargeOff,2097.33
ACCT00327,12,Current,1343.95
ACCT00328,12,60DPD,5014.48
ACCT00329,12,Current,5194.55
ACCT00330,12,Current,5530.16
ACCT00331,12,Current,2671.79
ACCT00332,12,Current,5450.07
ACCT00333,12,Current,1397.38
ACCT00334,12,Current,5151.32
ACCT00335,12,Current,4593.96
ACCT00336,12,Current,5992.46
ACCT00337,12,Current,2867.8
ACCT00338,12,Current,5824.34
ACCT00339,12,30DPD,622.94
ACCT00340,12,ChargeOff,1357.57
ACCT00341,12,Current,571.76
ACCT00342,12,ChargeOff,6628.89
ACCT00343,12,Current,2487.34
ACCT00344,12,Current,6331.12
ACCT00345,12,30DPD,759.52
ACCT00346,12,Current,10088.95
ACCT00347,12,ChargeOff,10703.54
ACCT00348,12,Current,1004.99
ACCT00349,12,Current,365.06
ACCT00350,12,Current,826.08
ACCT00351,12,ChargeOff,4947.81
ACCT00352,12,Current,2286.38
ACCT00353,12,Current,4894.54
ACCT00354,12,30DPD,2817.42
ACCT00355,12,Current,8179.59
ACCT00356,12,Current,4441.86
ACCT00357,12,60DPD,3628.82
ACCT00358,12,60DPD,9542.13
ACCT00359,12,Current,1064.33
ACCT00360,12,Current,10385.03
ACCT00361,12,Current,466.21
ACCT00362,12,Current,4163.15
ACCT00363,12,30DPD,6603.08
ACCT00364,12,Current,6012.92
ACCT00365,12,Current,5141.0
ACCT00366,12,Current,2699.14
ACCT00367,12,30DPD,4968.49
ACCT00368,12,ChargeOff,3949.92
ACCT00369,12,Current,4768.01
ACCT00370,12,Current,4678.32
ACCT00371,12,Current,2098.66
ACCT00372,12,Current,2011.79
ACCT00373,12,Current,1596.76
ACCT00374,12,Current,4004.15
ACCT00375,12,Current,1470.35
ACCT00376,12,Current,6538.07
ACCT00377,12,Current,5880.34
ACCT00378,12,Current,1092.26
ACCT00379,12,Current,5669.7
ACCT00380,12,ChargeOff,9123.55
ACCT00381,12,Current,2243.5
ACCT00382,12,Current,1405.81
ACCT00383,12,Current,178.96
ACCT00384,12,Current,458.78
ACCT00385,12,ChargeOff,11481.32
ACCT00386,12,Current,7933.57
ACCT00387,12,Current,399.94
ACCT00388,12,Current,5033.65
ACCT00389,12,60DPD,468.66
ACCT00390,12,Current,5607.66
ACCT00391,12,30DPD,7828.78
ACCT00392,12,30DPD,3036.53
ACCT00393,12,ChargeOff,282.08
ACCT00394,12,Current,6210.14
ACCT00395,12,Current,9047.92
ACCT00396,12,Current,1913.61
ACCT00397,12,Current,1543.97
ACCT00398,12,ChargeOff,1321.14
ACCT00399,12,Current,4516.19
ACCT00400,12,Current,5255.0
ACCT00401,12,Current,6241.23
ACCT00402,12,ChargeOff,7308.17
ACCT00403,12,ChargeOff,9988.81
ACCT00404,12,ChargeOff,12125.44
ACCT00405,12,Current,2098.05
ACCT00406,12,Current,4094.67
ACCT00407,12,Current,2555.5
ACCT00408,12,Current,2673.1
ACCT00409,12,ChargeOff,13992.78
ACCT00410,12,30DPD,5571.47
ACCT00411,12,Current,5979.6
ACCT00412,12,Current,3439.09
ACCT00413,12,Current,4298.45
ACCT00414,12,30DPD,2840.31
ACCT00415,12,Current,1239.52
ACCT00416,12,Current,3460.27
ACCT00417,12,Current,5532.23
ACCT00418,12,Current,707.64
ACCT00419,12,Current,9948.8
ACCT00420,12,Current,830.34
ACCT00421,12,Current,1671.35
ACCT00422,12,Current,4976.22
ACCT00423,12,Current,699.54
ACCT00424,12,Current,8378.52
ACCT00425,12,60DPD,8387.77
ACCT00426,12,Current,998.17
ACCT00427,12,Current,5199.09
ACCT00428,12,Current,5316.42
ACCT00429,12,Current,6828.11
ACCT00430,12,Current,8061.2
ACCT00431,12,Current,5666.95
